2452625|34964|2452638|18|296|13514|20|278|428|8209|19|401|1|1|1|1|2|2|12|7.24|12.16|11.91|3.00|142.92|86.88|145.92|10.00|0.00|29.16|142.92|152.92|172.08|182.08|56.04
2452625|34964|2452645|79|296|13514|20|278|428|8209|19|401|1|1|1|1|3|2|6|45.21|67.36|30.31|222.30|181.86|271.26|404.16|16.36|0.00|185.88|181.86|198.22|367.74|384.10|-89.40
2452625|34964|2452690|72|296|13514|20|278|428|8209|19|401|1|1|1|1|3|2|43|9.62|13.08|9.02|174.58|387.86|413.66|562.44|19.39|0.00|117.82|387.86|407.25|505.68|525.07|-25.80
2452625|34964|2452707|135|296|13514|20|278|428|8209|19|401|1|1|1|1|1|2|57|35.95|62.55|43.78|1069.89|2495.46|2049.15|3565.35|224.59|0.00|962.16|2495.46|2720.05|3457.62|3682.21|446.31
2452625|34964|2452640|138|296|13514|20|278|428|8209|19|401|1|1|1|1|3|2|93|65.80|152.65|29.00|11499.45|2697.00|6119.40|14196.45|215.76|0.00|7097.76|2697.00|2912.76|9794.76|10010.52|-3422.40
2452625|34964|2452634|49|296|13514|20|278|428|8209|19|401|1|1|1|1|3|2|93|55.42|127.46|1.27|11735.67|118.11|5154.06|11853.78|4.72|0.00|1421.97|118.11|122.83|1540.08|1544.80|-5035.95
2452625|34964|2452734|141|296|13514|20|278|428|8209|19|401|1|1|1|1|1|2|82|48.65|91.94|8.27|6860.94|678.14|3989.30|7539.08|13.56|0.00|2788.82|678.14|691.70|3466.96|3480.52|-3311.16
2452625|34964|2452739|117|296|13514|20|278|428|8209|19|401|1|1|1|1|3|2|33|80.23|90.65|55.29|1166.88|1824.57|2647.59|2991.45|0.00|0.00|478.50|1824.57|1824.57|2303.07|2303.07|-823.02
2451754|1529|2451801|37|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|65|5.37|10.31|2.06|536.25|133.90|349.05|670.15|7.47|9.37|26.65|124.53|132.00|151.18|158.65|-224.52
2451754|1529|2451791|128|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|74|74.66|83.61|52.67|2289.56|3897.58|5524.84|6187.14|116.92|0.00|1546.60|3897.58|4014.50|5444.18|5561.10|-1627.26
2451754|1529|2451814|101|800|9421|66|375|180|5765|6|475|1|1|1|1|3|3|26|77.15|198.27|109.04|2319.98|2835.04|2005.90|5155.02|36.28|2381.43|206.18|453.61|489.89|659.79|696.07|-1552.29
2451754|1529|2451765|161|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|25|99.00|292.05|262.84|730.25|6571.00|2475.00|7301.25|65.71|0.00|3285.50|6571.00|6636.71|9856.50|9922.21|4096.00
2451754|1529|2451855|67|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|80|14.55|42.34|27.09|1220.00|2167.20|1164.00|3387.20|43.34|0.00|609.60|2167.20|2210.54|2776.80|2820.14|1003.20
2451754|1529|2451862|80|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|54|64.58|160.80|120.60|2170.80|6512.40|3487.32|8683.20|586.11|0.00|3646.62|6512.40|7098.51|10159.02|10745.13|3025.08
2451754|1529|2451809|59|800|9421|66|375|180|5765|6|475|1|1|1|1|3|3|30|54.81|81.11|22.71|1752.00|681.30|1644.30|2433.30|6.81|0.00|0.00|681.30|688.11|681.30|688.11|-963.00
2451754|1529|2451782|175|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|19|87.13|170.77|155.40|292.03|2952.60|1655.47|3244.63|88.57|0.00|486.59|2952.60|3041.17|3439.19|3527.76|1297.13
2451754|1529|2451760|44|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|29|86.36|90.67|68.90|631.33|1998.10|2504.44|2629.43|159.84|0.00|236.64|1998.10|2157.94|2234.74|2394.58|-506.34
2451754|1529|2451812|155|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|2|4.21|10.90|0.54|20.72|1.08|8.42|21.80|0.07|0.00|5.88|1.08|1.15|6.96|7.03|-7.34
2451754|1529|2451846|119|800|9421|66|375|180|5765|6|475|1|1|1|1|1|3|42|56.94|107.04|102.75|180.18|4315.50|2391.48|4495.68|43.15|0.00|1708.14|4315.50|4358.65|6023.64|6066.79|1924.02
2451754|1529|2451858|23|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|91|88.66|242.04|183.95|5286.19|16739.45|8068.06|22025.64|502.18|0.00|0.00|16739.45|17241.63|16739.45|17241.63|8671.39
2451754|1529|2451758|65|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|10|32.29|45.85|30.71|151.40|307.10|322.90|458.50|0.61|276.39|137.50|30.71|31.32|168.21|168.82|-292.19
2451754|1529|2451801|92|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|1|66.29|174.34|137.72|36.62|137.72|66.29|174.34|4.62|71.61|45.32|66.11|70.73|111.43|116.05|-0.18
2451754|1529|2451763|35|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|7|66.22|145.68|144.22|10.22|1009.54|463.54|1019.76|80.76|0.00|193.69|1009.54|1090.30|1203.23|1283.99|546.00
2451754|1529|2451807|43|800|9421|66|375|180|5765|6|475|1|1|1|1|2|3|10|87.53|150.55|58.71|918.40|587.10|875.30|1505.50|27.12|135.03|316.10|452.07|479.19|768.17|795.29|-423.23
2451483|77832|2451501|142|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|83|4.36|10.15|4.66|455.67|386.78|361.88|842.45|27.07|0.00|151.06|386.78|413.85|537.84|564.91|24.90
2451483|77832|2451554|127|187|12951|11|456|757|1420|5|197|1|1|1|1|2|4|20|71.90|103.53|85.92|352.20|1718.40|1438.00|2070.60|154.65|0.00|227.60|1718.40|1873.05|1946.00|2100.65|280.40
2451483|77832|2451542|163|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|26|81.47|126.27|27.77|2561.00|722.02|2118.22|3283.02|50.54|0.00|1411.54|722.02|772.56|2133.56|2184.10|-1396.20
2451483|77832|2451563|50|187|12951|11|456|757|1420|5|197|1|1|1|1|2|4|32|30.81|40.05|22.02|576.96|704.64|985.92|1281.60|35.23|0.00|358.72|704.64|739.87|1063.36|1098.59|-281.28
2451483|77832|2451593|62|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|44|68.96|143.43|61.67|3597.44|2713.48|3034.24|6310.92|135.67|0.00|0.00|2713.48|2849.15|2713.48|2849.15|-320.76
2451483|77832|2451487|112|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|41|6.21|11.92|1.31|435.01|53.71|254.61|488.72|3.75|0.00|190.24|53.71|57.46|243.95|247.70|-200.90
2451483|77832|2451487|56|187|12951|11|456|757|1420|5|197|1|1|1|1|1|4|22|71.63|113.89|69.47|977.24|1528.34|1575.86|2505.58|137.55|0.00|1077.34|1528.34|1665.89|2605.68|2743.23|-47.52
2451483|77832|2451569|38|187|12951|11|456|757|1420|5|197|1|1|1|1|1|4|51|43.92|94.86|52.17|2177.19|2660.67|2239.92|4837.86|102.17|106.42|1209.21|2554.25|2656.42|3763.46|3865.63|314.33
2451483|77832|2451536|13|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|50|15.41|17.41|6.26|557.50|313.00|770.50|870.50|9.20|159.63|330.50|153.37|162.57|483.87|493.07|-617.13
2451483|77832|2451521|19|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|65|34.29|75.43|18.10|3726.45|1176.50|2228.85|4902.95|70.59|0.00|1176.50|1176.50|1247.09|2353.00|2423.59|-1052.35
2451483|77832|2451518|46|187|12951|11|456|757|1420|5|197|1|1|1|1|3|4|37|35.86|89.29|0.00|3303.73|0.00|1326.82|3303.73|0.00|0.00|1090.02|0.00|0.00|1090.02|1090.02|-1326.82
2451945|25492|2451977|101|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|57|69.75|192.51|102.03|5157.36|5815.71|3975.75|10973.07|174.47|0.00|2633.40|5815.71|5990.18|8449.11|8623.58|1839.96
2451945|25492|2451960|161|395|16853|23|89|505|9238|47|181|1|1|1|1|3|5|50|42.11|58.95|46.57|619.00|2328.50|2105.50|2947.50|162.99|0.00|58.50|2328.50|2491.49|2387.00|2549.99|223.00
2451945|25492|2452011|67|395|16853|23|89|505|9238|47|181|1|1|1|1|2|5|89|70.02|77.72|55.18|2006.06|4911.02|6231.78|6917.08|147.33|0.00|2766.12|4911.02|5058.35|7677.14|7824.47|-1320.76
2451945|25492|2451956|81|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|69|21.00|24.36|13.64|739.68|941.16|1449.00|1680.84|9.41|0.00|487.14|941.16|950.57|1428.30|1437.71|-507.84
2451945|25492|2451954|59|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|26|26.29|28.65|18.33|268.32|476.58|683.54|744.90|33.36|0.00|186.16|476.58|509.94|662.74|696.10|-206.96
2451945|25492|2451949|175|395|16853|23|89|505|9238|47|181|1|1|1|1|2|5|94|66.79|165.63|66.25|9341.72|6227.50|6278.26|15569.22|560.47|0.00|2491.00|6227.50|6787.97|8718.50|9278.97|-50.76
2451945|25492|2452018|45|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|37|16.03|20.67|0.62|741.85|22.94|593.11|764.79|0.00|0.00|367.04|22.94|22.94|389.98|389.98|-570.17
2451945|25492|2452044|155|395|16853|23|89|505|9238|47|181|1|1|1|1|2|5|51|10.48|30.18|23.84|323.34|1215.84|534.48|1539.18|23.58|36.47|122.91|1179.37|1202.95|1302.28|1325.86|644.89
2451945|25492|2452046|119|395|16853|23|89|505|9238|47|181|1|1|1|1|2|5|45|67.42|113.26|41.90|3211.20|1885.50|3033.90|5096.70|56.56|0.00|2497.05|1885.50|1942.06|4382.55|4439.11|-1148.40
2451945|25492|2452060|23|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|3|47.96|84.88|1.69|249.57|5.07|143.88|254.64|0.20|0.00|30.54|5.07|5.27|35.61|35.81|-138.81
2451945|25492|2452065|65|395|16853|23|89|505|9238|47|181|1|1|1|1|3|5|71|68.25|152.19|4.56|10481.73|323.76|4845.75|10805.49|29.13|0.00|648.23|323.76|352.89|971.99|1001.12|-4521.99
2451945|25492|2451997|93|395|16853|23|89|505|9238|47|181|1|1|1|1|3|5|57|25.26|42.18|2.53|2260.05|144.21|1439.82|2404.26|8.65|0.00|624.72|144.21|152.86|768.93|777.58|-1295.61
2451945|25492|2451977|35|395|16853|23|89|505|9238|47|181|1|1|1|1|2|5|66|66.72|166.80|90.07|5064.18|5944.62|4403.52|11008.80|416.12|0.00|1651.32|5944.62|6360.74|7595.94|8012.06|1541.10
2451945|25492|2452005|43|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|60|30.82|56.70|29.48|1633.20|1768.80|1849.20|3402.00|0.00|1715.73|475.80|53.07|53.07|528.87|528.87|-1796.13
2451945|25492|2452002|53|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|13|19.64|34.17|17.76|213.33|230.88|255.32|444.21|6.92|0.00|75.40|230.88|237.80|306.28|313.20|-24.44
2451945|25492|2451998|29|395|16853|23|89|505|9238|47|181|1|1|1|1|1|5|63|9.36|19.74|16.38|211.68|1031.94|589.68|1243.62|35.39|526.28|522.27|505.66|541.05|1027.93|1063.32|-84.02
2451534|69300|2451633|4|701|10329|12|472|718|4074|3|451|1|1|1|1|2|6|12|56.04|96.38|89.63|81.00|1075.56|672.48|1156.56|96.80|0.00|69.36|1075.56|1172.36|1144.92|1241.72|403.08
2451534|69300|2451644|172|701|10329|12|472|718|4074|3|451|1|1|1|1|3|6|73|36.58|41.70|35.44|456.98|2587.12|2670.34|3044.10|77.61|0.00|1247.57|2587.12|2664.73|3834.69|3912.30|-83.22
2451534|69300|2451610|164|701|10329|12|472|718|4074|3|451|1|1|1|1|1|6|91|48.63|65.16|3.25|5633.81|295.75|4425.33|5929.56|2.95|0.00|2489.76|295.75|298.70|2785.51|2788.46|-4129.58
2451534|69300|2451651|2|701|10329|12|472|718|4074|3|451|1|1|1|1|3|6|51|42.52|121.60|38.91|4217.19|1984.41|2168.52|6201.60|0.00|754.07|557.94|1230.34|1230.34|1788.28|1788.28|-938.18
2451534|69300|2451639|76|701|10329|12|472|718|4074|3|451|1|1|1|1|1|6|1|99.76|206.50|0.00|206.50|0.00|99.76|206.50|0.00|0.00|33.04|0.00|0.00|33.04|33.04|-99.76
2451534|69300|2451583|146|701|10329|12|472|718|4074|3|451|1|1|1|1|2|6|83|39.67|47.60|34.74|1067.38|2883.42|3292.61|3950.80|259.50|0.00|1026.71|2883.42|3142.92|3910.13|4169.63|-409.19
2451534|69300|2451576|115|701|10329|12|472|718|4074|3|451|1|1|1|1|1|6|63|97.02|121.27|103.07|1146.60|6493.41|6112.26|7640.01|12.98|6233.67|2597.49|259.74|272.72|2857.23|2870.21|-5852.52
2451534|69300|2451604|176|701|10329|12|472|718|4074|3|451|1|1|1|1|3|6|11|16.62|23.76|2.61|232.65|28.71|182.82|261.36|2.29|0.00|73.15|28.71|31.00|101.86|104.15|-154.11
2451178|76807|2451181|140|271|8586|20|303|91|3484|62|277|1|1|1|1|3|7|47|92.35|229.02|114.51|5381.97|5381.97|4340.45|10763.94|53.81|0.00|4843.35|5381.97|5435.78|10225.32|10279.13|1041.52
2451178|76807|2451279|116|271|8586|20|303|91|3484|62|277|1|1|1|1|1|7|44|52.52|126.04|122.25|166.76|5379.00|2310.88|5545.76|430.32|0.00|1219.68|5379.00|5809.32|6598.68|7029.00|3068.12
2451178|76807|2451240|25|271|8586|20|303|91|3484|62|277|1|1|1|1|3|7|87|4.47|4.82|3.85|84.39|334.95|388.89|419.34|30.14|0.00|108.75|334.95|365.09|443.70|473.84|-53.94
2451178|76807|2451210|169|271|8586|20|303|91|3484|62|277|1|1|1|1|3|7|9|70.18|106.67|44.80|556.83|403.20|631.62|960.03|0.00|249.98|470.34|153.22|153.22|623.56|623.56|-478.40
2451178|76807|2451201|104|271|8586|20|303|91|3484|62|277|1|1|1|1|2|7|13|49.14|63.88|31.94|415.22|415.22|638.82|830.44|6.56|87.19|215.80|328.03|334.59|543.83|550.39|-310.79
2451178|76807|2451287|40|271|8586|20|303|91|3484|62|277|1|1|1|1|1|7|52|51.52|79.85|59.08|1080.04|3072.16|2679.04|4152.20|0.00|0.00|2034.24|3072.16|3072.16|5106.40|5106.40|393.12
2451178|76807|2451268|37|271|8586|20|303|91|3484|62|277|1|1|1|1|3|7|1|64.29|145.93|135.71|10.22|135.71|64.29|145.93|0.00|0.00|72.96|135.71|135.71|208.67|208.67|71.42
2451178|76807|2451243|128|271|8586|20|303|91|3484|62|277|1|1|1|1|2|7|44|94.24|201.67|12.10|8341.08|532.40|4146.56|8873.48|21.29|0.00|4170.32|532.40|553.69|4702.72|4724.01|-3614.16
2452190|51596|2452220|163|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|76|55.63|72.31|54.23|1374.08|4121.48|4227.88|5495.56|82.42|0.00|164.16|4121.48|4203.90|4285.64|4368.06|-106.40
2452190|51596|2452307|51|108|16634|56|330|825|13513|17|479|1|1|1|1|3|8|33|31.08|66.20|35.74|1005.18|1179.42|1025.64|2184.60|106.14|0.00|633.27|1179.42|1285.56|1812.69|1918.83|153.78
2452190|51596|2452216|63|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|55|45.57|83.84|66.23|968.55|3642.65|2506.35|4611.20|218.55|0.00|1383.25|3642.65|3861.20|5025.90|5244.45|1136.30
2452190|51596|2452213|113|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|70|34.71|71.50|50.05|1501.50|3503.50|2429.70|5005.00|0.00|0.00|2051.70|3503.50|3503.50|5555.20|5555.20|1073.80
2452190|51596|2452242|57|108|16634|56|330|825|13513|17|479|1|1|1|1|3|8|10|28.39|67.00|7.37|596.30|73.70|283.90|670.00|1.47|0.00|180.90|73.70|75.17|254.60|256.07|-210.20
2452190|51596|2452221|39|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|87|88.69|201.32|30.19|14888.31|2626.53|7716.03|17514.84|0.00|0.00|1050.09|2626.53|2626.53|3676.62|3676.62|-5089.50
2452190|51596|2452276|13|108|16634|56|330|825|13513|17|479|1|1|1|1|2|8|22|46.33|81.54|44.84|807.40|986.48|1019.26|1793.88|49.32|0.00|807.18|986.48|1035.80|1793.66|1842.98|-32.78
2452190|51596|2452305|19|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|96|79.34|204.69|83.92|11593.92|8056.32|7616.64|19650.24|644.50|0.00|392.64|8056.32|8700.82|8448.96|9093.46|439.68
2452190|51596|2452267|47|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|91|44.37|108.70|61.95|4254.25|5637.45|4037.67|9891.70|56.37|0.00|197.47|5637.45|5693.82|5834.92|5891.29|1599.78
2452190|51596|2452309|151|108|16634|56|330|825|13513|17|479|1|1|1|1|2|8|44|70.93|75.18|10.52|2845.04|462.88|3120.92|3307.92|36.66|4.62|1223.64|458.26|494.92|1681.90|1718.56|-2662.66
2452190|51596|2452211|1|108|16634|56|330|825|13513|17|479|1|1|1|1|3|8|33|54.70|140.03|137.22|92.73|4528.26|1805.10|4620.99|90.56|0.00|2079.33|4528.26|4618.82|6607.59|6698.15|2723.16
2452190|51596|2452243|125|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|59|25.18|37.01|0.37|2161.76|21.83|1485.62|2183.59|0.74|3.27|567.58|18.56|19.30|586.14|586.88|-1467.06
2452190|51596|2452305|83|108|16634|56|330|825|13513|17|479|1|1|1|1|1|8|64|5.57|7.07|1.83|335.36|117.12|356.48|452.48|0.82|105.40|153.60|11.72|12.54|165.32|166.14|-344.76
2452190|51596|2452192|89|108|16634|56|330|825|13513|17|479|1|1|1|1|3|8|44|58.29|112.49|22.49|3960.00|989.56|2564.76|4949.56|89.06|0.00|247.28|989.56|1078.62|1236.84|1325.90|-1575.20
2452190|51596|2452242|107|108|16634|56|330|825|13513|17|479|1|1|1|1|3|8|93|18.56|18.93|3.97|1391.28|369.21|1726.08|1760.49|0.00|0.00|704.01|369.21|369.21|1073.22|1073.22|-1356.87
2450900|56256|2450988|34|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|16|96.14|256.69|10.26|3942.88|164.16|1538.24|4107.04|0.00|0.00|2053.44|164.16|164.16|2217.60|2217.60|-1374.08
2450900|56256|2450943|43|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|29|76.54|210.48|134.70|2197.62|3906.30|2219.66|6103.92|156.25|0.00|365.98|3906.30|4062.55|4272.28|4428.53|1686.64
2450900|56256|2450988|52|676|9908|21|81|248|9202|39|23|1|1|1|1|2|9|75|77.80|126.03|113.42|945.75|8506.50|5835.00|9452.25|58.69|2637.01|2646.00|5869.49|5928.18|8515.49|8574.18|34.49
2450900|56256|2451000|28|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|92|47.71|59.16|33.12|2395.68|3047.04|4389.32|5442.72|60.94|0.00|2012.96|3047.04|3107.98|5060.00|5120.94|-1342.28
2450900|56256|2450994|31|676|9908|21|81|248|9202|39|23|1|1|1|1|1|9|30|84.41|243.10|126.41|3500.70|3792.30|2532.30|7293.00|303.38|0.00|802.20|3792.30|4095.68|4594.50|4897.88|1260.00
2450900|56256|2450983|130|676|9908|21|81|248|9202|39|23|1|1|1|1|2|9|94|93.91|145.56|1.45|13546.34|136.30|8827.54|13682.64|8.17|0.00|2325.56|136.30|144.47|2461.86|2470.03|-8691.24
2450900|56256|2450902|8|676|9908|21|81|248|9202|39|23|1|1|1|1|1|9|79|74.37|135.35|102.86|2566.71|8125.94|5875.23|10692.65|162.51|0.00|1496.26|8125.94|8288.45|9622.20|9784.71|2250.71
2450900|56256|2451020|145|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|6|10.40|24.85|12.92|71.58|77.52|62.40|149.10|1.55|0.00|41.70|77.52|79.07|119.22|120.77|15.12
2450900|56256|2450989|94|676|9908|21|81|248|9202|39|23|1|1|1|1|1|9|19|34.34|72.11|26.68|863.17|506.92|652.46|1370.09|10.13|0.00|287.66|506.92|517.05|794.58|804.71|-145.54
2450900|56256|2450971|20|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|10|51.43|153.77|59.97|938.00|599.70|514.30|1537.70|5.99|0.00|445.90|599.70|605.69|1045.60|1051.59|85.40
2450900|56256|2450922|10|676|9908|21|81|248|9202|39|23|1|1|1|1|1|9|50|43.85|83.31|4.99|3916.00|249.50|2192.50|4165.50|7.48|0.00|999.50|249.50|256.98|1249.00|1256.48|-1943.00
2450900|56256|2450994|55|676|9908|21|81|248|9202|39|23|1|1|1|1|1|9|32|6.05|7.19|3.37|122.24|107.84|193.60|230.08|8.62|0.00|78.08|107.84|116.46|185.92|194.54|-85.76
2450900|56256|2450975|7|676|9908|21|81|248|9202|39|23|1|1|1|1|2|9|19|99.99|266.97|248.28|355.11|4717.32|1899.81|5072.43|94.34|0.00|1115.87|4717.32|4811.66|5833.19|5927.53|2817.51
2450900|56256|2450906|178|676|9908|21|81|248|9202|39|23|1|1|1|1|3|9|63|21.25|23.16|21.53|102.69|1356.39|1338.75|1459.08|40.69|0.00|116.55|1356.39|1397.08|1472.94|1513.63|17.64
2450900|56256|2450980|32|676|9908|21|81|248|9202|39|23|1|1|1|1|2|9|5|2.57|5.37|2.04|16.65|10.20|12.85|26.85|0.30|0.00|7.20|10.20|10.50|17.40|17.70|-2.65
2451821|29187|2451843|101|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|39|15.52|43.61|30.52|510.51|1190.28|605.28|1700.79|0.00|1047.44|135.72|142.84|142.84|278.56|278.56|-462.44
2451821|29187|2451839|161|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|11|28.39|52.52|47.79|52.03|525.69|312.29|577.72|15.77|0.00|254.10|525.69|541.46|779.79|795.56|213.40
2451821|29187|2451902|67|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|11|18.69|34.95|19.92|165.33|219.12|205.59|384.45|6.57|0.00|3.74|219.12|225.69|222.86|229.43|13.53
2451821|29187|2451823|80|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|78|70.93|90.08|36.93|4145.70|2880.54|5532.54|7026.24|57.61|0.00|280.80|2880.54|2938.15|3161.34|3218.95|-2652.00
2451821|29187|2451932|59|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|17|18.29|28.71|19.23|161.16|326.91|310.93|488.07|16.34|0.00|4.76|326.91|343.25|331.67|348.01|15.98
2451821|29187|2451926|175|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|62|47.55|87.01|52.20|2158.22|3236.40|2948.10|5394.62|258.91|0.00|2697.00|3236.40|3495.31|5933.40|6192.31|288.30
2451821|29187|2451904|44|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|50|22.47|29.88|21.51|418.50|1075.50|1123.50|1494.00|10.75|0.00|702.00|1075.50|1086.25|1777.50|1788.25|-48.00
2451821|29187|2451878|155|204|650|31|268|174|10209|12|69|1|1|1|1|2|10|77|32.04|54.78|23.00|2447.06|1771.00|2467.08|4218.06|88.55|0.00|1771.00|1771.00|1859.55|3542.00|3630.55|-696.08
2451821|29187|2451828|119|204|650|31|268|174|10209|12|69|1|1|1|1|1|10|5|32.51|88.10|0.00|440.50|0.00|162.55|440.50|0.00|0.00|92.50|0.00|0.00|92.50|92.50|-162.55
2451879|60291|2451988|26|402|19202|58|278|527|7425|18|446|1|1|1|1|1|11|90|7.65|11.16|5.91|472.50|531.90|688.50|1004.40|10.63|0.00|0.00|531.90|542.53|531.90|542.53|-156.60
2451879|60291|2451965|73|402|19202|58|278|527|7425|18|446|1|1|1|1|2|11|80|17.07|40.28|24.57|1256.80|1965.60|1365.60|3222.40|137.59|0.00|1385.60|1965.60|2103.19|3351.20|3488.79|600.00
2451879|60291|2451917|122|402|19202|58|278|527|7425|18|446|1|1|1|1|3|11|84|74.02|184.30|49.76|11301.36|4179.84|6217.68|15481.20|83.59|0.00|1392.72|4179.84|4263.43|5572.56|5656.15|-2037.84
2451879|60291|2451963|158|402|19202|58|278|527|7425|18|446|1|1|1|1|2|11|35|84.47|192.59|136.73|1955.10|4785.55|2956.45|6740.65|28.71|4067.71|1347.85|717.84|746.55|2065.69|2094.40|-2238.61
2451879|60291|2451990|157|402|19202|58|278|527|7425|18|446|1|1|1|1|2|11|81|35.78|81.22|30.05|4144.77|2434.05|2898.18|6578.82|0.00|973.62|2630.88|1460.43|1460.43|4091.31|4091.31|-1437.75
2451879|60291|2451881|110|402|19202|58|278|527|7425|18|446|1|1|1|1|3|11|61|23.14|68.26|25.25|2623.61|1540.25|1411.54|4163.86|34.50|677.71|124.44|862.54|897.04|986.98|1021.48|-549.00
2451879|60291|2451978|91|402|19202|58|278|527|7425|18|446|1|1|1|1|2|11|63|37.68|55.76|10.59|2845.71|667.17|2373.84|3512.88|33.35|0.00|983.43|667.17|700.52|1650.60|1683.95|-1706.67
2451879|60291|2451984|98|402|19202|58|278|527|7425|18|446|1|1|1|1|1|11|9|55.58|58.91|49.48|84.87|445.32|500.22|530.19|35.62|0.00|100.71|445.32|480.94|546.03|581.65|-54.90
2451879|60291|2451928|121|402|19202|58|278|527|7425|18|446|1|1|1|1|3|11|91|65.31|146.94|58.77|8023.47|5348.07|5943.21|13371.54|106.96|0.00|3476.20|5348.07|5455.03|8824.27|8931.23|-595.14
